id,timestamp,package_name,additional_data,research_experiment,experiment_group,video_title,video_id
473151,1749514431,ai.elimu.filamu,,,,चिड़िया,1
473152,1749514435,ai.elimu.filamu,{'video_playback_position_ms': 52629},,,चिड़िया,1
473153,1749514534,ai.elimu.filamu,,,,चिड़िया,1
473154,1749514570,ai.elimu.filamu,{'video_playback_position_ms': 56172},,,चिड़िया,1
473155,1749514661,ai.elimu.filamu,,,,चिड़िया,1
473156,1749514663,ai.elimu.filamu,{'video_playback_position_ms': 4315},,,चिड़िया,1
473157,1749599233,ai.elimu.filamu,,,,चिड़िया,1
473158,1749599278,ai.elimu.filamu,{'video_playback_position_ms': 13903},,,चिड़िया,1
473159,1749599316,ai.elimu.filamu,,,,चिड़िया,1
473160,1749599349,ai.elimu.filamu,{'video_playback_position_ms': 45295},,,चिड़िया,1
473161,1749599459,ai.elimu.filamu,,,,चिड़िया,1
473162,1749599498,ai.elimu.filamu,{'video_playback_position_ms': 14448},,,चिड़िया,1
473163,1749599604,ai.elimu.filamu,,,,चिड़िया,1
473164,1749599661,ai.elimu.filamu,{'video_playback_position_ms': 51834},,,चिड़िया,1
473165,1749599690,ai.elimu.filamu,,,,चिड़िया,1
473166,1749599741,ai.elimu.filamu,{'video_playback_position_ms': 47864},,,चिड़िया,1
473199,1749773638,ai.elimu.filamu,,,,चिड़िया,1
473200,1749773671,ai.elimu.filamu,{'video_playback_position_ms': 34103},,,चिड़िया,1
473201,1749773759,ai.elimu.filamu,,,,चिड़िया,1
473202,1749773809,ai.elimu.filamu,{'video_playback_position_ms': 21086},,,चिड़िया,1
473203,1749773833,ai.elimu.filamu,,,,चिड़िया,1
473204,1749773837,ai.elimu.filamu,{'video_playback_position_ms': 51528},,,चिड़िया,1
473205,1749773899,ai.elimu.filamu,,,,चिड़िया,1
473206,1749773956,ai.elimu.filamu,{'video_playback_position_ms': 9741},,,चिड़िया,1
473207,1749773986,ai.elimu.filamu,,,,चिड़िया,1
473208,1749774001,ai.elimu.filamu,{'video_playback_position_ms': 21027},,,चिड़िया,1
473209,1749774066,ai.elimu.filamu,,,,चिड़िया,1
473210,1749774087,ai.elimu.filamu,{'video_playback_position_ms': 36732},,,चिड़िया,1
473211,1749774106,ai.elimu.filamu,,,,चिड़िया,1
473212,1749774143,ai.elimu.filamu,{'video_playback_position_ms': 12720},,,चिड़िया,1
473213,1749774229,ai.elimu.filamu,,,,चिड़िया,1
473214,1749774244,ai.elimu.filamu,{'video_playback_position_ms': 23500},,,चिड़िया,1
473215,1749774292,ai.elimu.filamu,,,,चिड़िया,1
473216,1749774303,ai.elimu.filamu,{'video_playback_position_ms': 31214},,,चिड़िया,1
473217,1749774348,ai.elimu.filamu,,,,चिड़िया,1
473218,1749774402,ai.elimu.filamu,{'video_playback_position_ms': 47344},,,चिड़िया,1
473219,1749774450,ai.elimu.filamu,,,,चिड़िया,1
473220,1749774495,ai.elimu.filamu,{'video_playback_position_ms': 55400},,,चिड़िया,1
473221,1749774597,ai.elimu.filamu,,,,चिड़िया,1
473222,1749774624,ai.elimu.filamu,{'video_playback_position_ms': 13732},,,चिड़िया,1
473223,1749774737,ai.elimu.filamu,,,,चिड़िया,1
473224,1749774757,ai.elimu.filamu,{'video_playback_position_ms': 19410},,,चिड़िया,1
473225,1749774857,ai.elimu.filamu,,,,चिड़िया,1
473226,1749774897,ai.elimu.filamu,{'video_playback_position_ms': 41784},,,चिड़िया,1
473227,1749774915,ai.elimu.filamu,,,,चिड़िया,1
473228,1749774939,ai.elimu.filamu,{'video_playback_position_ms': 4159},,,चिड़िया,1
473229,1749775026,ai.elimu.filamu,,,,चिड़िया,1
473230,1749775045,ai.elimu.filamu,{'video_playback_position_ms': 48831},,,चिड़िया,1
473231,1749775101,ai.elimu.filamu,,,,चिड़िया,1
473232,1749775159,ai.elimu.filamu,{'video_playback_position_ms': 49664},,,चिड़िया,1
473233,1749775190,ai.elimu.filamu,,,,चिड़िया,1
473234,1749775208,ai.elimu.filamu,{'video_playback_position_ms': 23542},,,चिड़िया,1
473261,1749781402,ai.elimu.filamu,,,,चिड़िया,1
473262,1749781447,ai.elimu.filamu,{'video_playback_position_ms': 30474},,,चिड़िया,1
473263,1749781558,ai.elimu.filamu,,,,चिड़िया,1
473264,1749781608,ai.elimu.filamu,{'video_playback_position_ms': 33606},,,चिड़िया,1
473265,1749781632,ai.elimu.filamu,,,,चिड़िया,1
473266,1749781683,ai.elimu.filamu,{'video_playback_position_ms': 43731},,,चिड़िया,1
473267,1749781742,ai.elimu.filamu,,,,चिड़िया,1
473268,1749781795,ai.elimu.filamu,{'video_playback_position_ms': 58527},,,चिड़िया,1
473269,1749781851,ai.elimu.filamu,,,,चिड़िया,1
473270,1749781907,ai.elimu.filamu,{'video_playback_position_ms': 13056},,,चिड़िया,1
473271,1749859793,ai.elimu.filamu,,,,चिड़िया,1
473272,1749859835,ai.elimu.filamu,{'video_playback_position_ms': 2243},,,चिड़िया,1
473273,1749859866,ai.elimu.filamu,,,,चिड़िया,1
473274,1749859895,ai.elimu.filamu,{'video_playback_position_ms': 30120},,,चिड़िया,1
473275,1749860005,ai.elimu.filamu,,,,चिड़िया,1
473276,1749860060,ai.elimu.filamu,{'video_playback_position_ms': 9430},,,चिड़िया,1
473277,1749860115,ai.elimu.filamu,,,,चिड़िया,1
473278,1749860174,ai.elimu.filamu,{'video_playback_position_ms': 51592},,,चिड़िया,1
473279,1749860261,ai.elimu.filamu,,,,चिड़िया,1
473280,1749860281,ai.elimu.filamu,{'video_playback_position_ms': 6526},,,चिड़िया,1
473281,1749860346,ai.elimu.filamu,,,,चिड़िया,1
473282,1749860355,ai.elimu.filamu,{'video_playback_position_ms': 36469},,,चिड़िया,1
473283,1749860414,ai.elimu.filamu,,,,चिड़िया,1
473284,1749860467,ai.elimu.filamu,{'video_playback_position_ms': 50578},,,चिड़िया,1
473285,1749860515,ai.elimu.filamu,,,,चिड़िया,1
473286,1749860531,ai.elimu.filamu,{'video_playback_position_ms': 16094},,,चिड़िया,1
473287,1749860616,ai.elimu.filamu,,,,चिड़िया,1
473288,1749860627,ai.elimu.filamu,{'video_playback_position_ms': 7590},,,चिड़िया,1
473289,1749860726,ai.elimu.filamu,,,,चिड़िया,1
473290,1749860758,ai.elimu.filamu,{'video_playback_position_ms': 59660},,,चिड़िया,1
473291,1749860820,ai.elimu.filamu,,,,चिड़िया,1
473292,1749860876,ai.elimu.filamu,{'video_playback_position_ms': 12374},,,चिड़िया,1
473293,1749860976,ai.elimu.filamu,,,,चिड़िया,1
473294,1749860984,ai.elimu.filamu,{'video_playback_position_ms': 30085},,,चिड़िया,1
473295,1749861096,ai.elimu.filamu,,,,चिड़िया,1
473296,1749861154,ai.elimu.filamu,{'video_playback_position_ms': 41685},,,चिड़िया,1
473297,1749861238,ai.elimu.filamu,,,,चिड़िया,1
473298,1749861246,ai.elimu.filamu,{'video_playback_position_ms': 45349},,,चिड़िया,1
473299,1749861318,ai.elimu.filamu,,,,चिड़िया,1
473300,1749861322,ai.elimu.filamu,{'video_playback_position_ms': 20703},,,चिड़िया,1
473301,1749861401,ai.elimu.filamu,,,,चिड़िया,1
473302,1749861433,ai.elimu.filamu,{'video_playback_position_ms': 47163},,,चिड़िया,1
473331,1749947222,ai.elimu.filamu,,,,चिड़िया,1
473332,1749947254,ai.elimu.filamu,{'video_playback_position_ms': 52611},,,चिड़िया,1
473333,1749947279,ai.elimu.filamu,,,,चिड़िया,1
473334,1749947317,ai.elimu.filamu,{'video_playback_position_ms': 9428},,,चिड़िया,1
473335,1749947359,ai.elimu.filamu,,,,चिड़िया,1
473336,1749947387,ai.elimu.filamu,{'video_playback_position_ms': 49130},,,चिड़िया,1
473337,1749947422,ai.elimu.filamu,,,,चिड़िया,1
473338,1749947433,ai.elimu.filamu,{'video_playback_position_ms': 31615},,,चिड़िया,1
473339,1749947549,ai.elimu.filamu,,,,चिड़िया,1
473340,1749947593,ai.elimu.filamu,{'video_playback_position_ms': 37532},,,चिड़िया,1
473341,1749947681,ai.elimu.filamu,,,,चिड़िया,1
473342,1749947683,ai.elimu.filamu,{'video_playback_position_ms': 20030},,,चिड़िया,1
473343,1749947769,ai.elimu.filamu,,,,चिड़िया,1
473344,1749947809,ai.elimu.filamu,{'video_playback_position_ms': 54222},,,चिड़िया,1
473345,1749947894,ai.elimu.filamu,,,,चिड़िया,1
473346,1749947940,ai.elimu.filamu,{'video_playback_position_ms': 7223},,,चिड़िया,1
473347,1749947963,ai.elimu.filamu,,,,चिड़िया,1
473348,1749947991,ai.elimu.filamu,{'video_playback_position_ms': 16847},,,चिड़िया,1
473349,1749948051,ai.elimu.filamu,,,,चिड़िया,1
473350,1749948091,ai.elimu.filamu,{'video_playback_position_ms': 42714},,,चिड़िया,1
473351,1749948159,ai.elimu.filamu,,,,चिड़िया,1
473352,1749948214,ai.elimu.filamu,{'video_playback_position_ms': 13420},,,चिड़िया,1
473353,1749948307,ai.elimu.filamu,,,,चिड़िया,1
473354,1749948347,ai.elimu.filamu,{'video_playback_position_ms': 24827},,,चिड़िया,1
473355,1749948416,ai.elimu.filamu,,,,चिड़िया,1
473356,1749948429,ai.elimu.filamu,{'video_playback_position_ms': 3181},,,चिड़िया,1
473357,1749948510,ai.elimu.filamu,,,,चिड़िया,1
473358,1749948560,ai.elimu.filamu,{'video_playback_position_ms': 7615},,,चिड़िया,1
473359,1749948636,ai.elimu.filamu,,,,चिड़िया,1
473360,1749948675,ai.elimu.filamu,{'video_playback_position_ms': 5193},,,चिड़िया,1
473375,1750032809,ai.elimu.filamu,,,,चिड़िया,1
473376,1750032834,ai.elimu.filamu,{'video_playback_position_ms': 23269},,,चिड़िया,1
473377,1750032893,ai.elimu.filamu,,,,चिड़िया,1
473378,1750032948,ai.elimu.filamu,{'video_playback_position_ms': 11208},,,चिड़िया,1
473379,1750033013,ai.elimu.filamu,,,,चिड़िया,1
473380,1750033051,ai.elimu.filamu,{'video_playback_position_ms': 47296},,,चिड़िया,1
473381,1750033134,ai.elimu.filamu,,,,चिड़िया,1
473382,1750033169,ai.elimu.filamu,{'video_playback_position_ms': 40843},,,चिड़िया,1
473383,1750033206,ai.elimu.filamu,,,,चिड़िया,1
473384,1750033261,ai.elimu.filamu,{'video_playback_position_ms': 10344},,,चिड़िया,1
473385,1750033341,ai.elimu.filamu,,,,चिड़िया,1
473386,1750033375,ai.elimu.filamu,{'video_playback_position_ms': 4369},,,चिड़िया,1
473457,1750123089,ai.elimu.filamu,,,,चिड़िया,1
473458,1750123144,ai.elimu.filamu,{'video_playback_position_ms': 27380},,,चिड़िया,1
473529,1750292449,ai.elimu.filamu,,,,चिड़िया,1
473530,1750292499,ai.elimu.filamu,{'video_playback_position_ms': 3286},,,चिड़िया,1
473531,1750292609,ai.elimu.filamu,,,,चिड़िया,1
473532,1750292665,ai.elimu.filamu,{'video_playback_position_ms': 9957},,,चिड़िया,1
473595,1750379059,ai.elimu.filamu,,,,चिड़िया,1
473596,1750379075,ai.elimu.filamu,{'video_playback_position_ms': 26373},,,चिड़िया,1
473617,1750463834,ai.elimu.filamu,,,,चिड़िया,1
473618,1750463865,ai.elimu.filamu,{'video_playback_position_ms': 27833},,,चिड़िया,1
473619,1750463954,ai.elimu.filamu,,,,चिड़िया,1
473620,1750464008,ai.elimu.filamu,{'video_playback_position_ms': 55435},,,चिड़िया,1
473621,1750464032,ai.elimu.filamu,,,,चिड़िया,1
473622,1750464039,ai.elimu.filamu,{'video_playback_position_ms': 9420},,,चिड़िया,1
473623,1750464115,ai.elimu.filamu,,,,चिड़िया,1
473624,1750464172,ai.elimu.filamu,{'video_playback_position_ms': 52261},,,चिड़िया,1
473625,1750464225,ai.elimu.filamu,,,,चिड़िया,1
473626,1750464239,ai.elimu.filamu,{'video_playback_position_ms': 23377},,,चिड़िया,1
473627,1750464338,ai.elimu.filamu,,,,चिड़िया,1
473628,1750464384,ai.elimu.filamu,{'video_playback_position_ms': 43081},,,चिड़िया,1
473629,1750464424,ai.elimu.filamu,,,,चिड़िया,1
473630,1750464467,ai.elimu.filamu,{'video_playback_position_ms': 29729},,,चिड़िया,1
473631,1750464509,ai.elimu.filamu,,,,चिड़िया,1
473632,1750464527,ai.elimu.filamu,{'video_playback_position_ms': 56745},,,चिड़िया,1
473633,1750464581,ai.elimu.filamu,,,,चिड़िया,1
473634,1750464598,ai.elimu.filamu,{'video_playback_position_ms': 22156},,,चिड़िया,1
473635,1750464619,ai.elimu.filamu,,,,चिड़िया,1
473636,1750464657,ai.elimu.filamu,{'video_playback_position_ms': 2964},,,चिड़िया,1
473709,1750637275,ai.elimu.filamu,,,,चिड़िया,1
473710,1750637293,ai.elimu.filamu,{'video_playback_position_ms': 24207},,,चिड़िया,1
473711,1750637396,ai.elimu.filamu,,,,चिड़िया,1
473712,1750637410,ai.elimu.filamu,{'video_playback_position_ms': 22418},,,चिड़िया,1
473713,1750637429,ai.elimu.filamu,,,,चिड़िया,1
473714,1750637456,ai.elimu.filamu,{'video_playback_position_ms': 55003},,,चिड़िया,1
473715,1750637552,ai.elimu.filamu,,,,चिड़िया,1
473716,1750637598,ai.elimu.filamu,{'video_playback_position_ms': 3420},,,चिड़िया,1
473717,1750637624,ai.elimu.filamu,,,,चिड़िया,1
473718,1750637646,ai.elimu.filamu,{'video_playback_position_ms': 52716},,,चिड़िया,1
473719,1750637748,ai.elimu.filamu,,,,चिड़िया,1
473720,1750637767,ai.elimu.filamu,{'video_playback_position_ms': 54066},,,चिड़िया,1
473721,1750637858,ai.elimu.filamu,,,,चिड़िया,1
473722,1750637896,ai.elimu.filamu,{'video_playback_position_ms': 34156},,,चिड़िया,1
473723,1750637967,ai.elimu.filamu,,,,चिड़िया,1
473724,1750638002,ai.elimu.filamu,{'video_playback_position_ms': 1340},,,चिड़िया,1
473725,1750638063,ai.elimu.filamu,,,,चिड़िया,1
473726,1750638116,ai.elimu.filamu,{'video_playback_position_ms': 18482},,,चिड़िया,1
473727,1750638132,ai.elimu.filamu,,,,चिड़िया,1
473728,1750638187,ai.elimu.filamu,{'video_playback_position_ms': 9495},,,चिड़िया,1
473729,1750638285,ai.elimu.filamu,,,,चिड़िया,1
473730,1750638292,ai.elimu.filamu,{'video_playback_position_ms': 36989},,,चिड़िया,1
473731,1750638388,ai.elimu.filamu,,,,चिड़िया,1
473732,1750638401,ai.elimu.filamu,{'video_playback_position_ms': 30391},,,चिड़िया,1
473733,1750638481,ai.elimu.filamu,,,,चिड़िया,1
473734,1750638540,ai.elimu.filamu,{'video_playback_position_ms': 45944},,,चिड़िया,1
473735,1750638560,ai.elimu.filamu,,,,चिड़िया,1
473736,1750638585,ai.elimu.filamu,{'video_playback_position_ms': 30150},,,चिड़िया,1
473737,1750638657,ai.elimu.filamu,,,,चिड़िया,1
473738,1750638696,ai.elimu.filamu,{'video_playback_position_ms': 57192},,,चिड़िया,1
473739,1750638760,ai.elimu.filamu,,,,चिड़िया,1
473740,1750638820,ai.elimu.filamu,{'video_playback_position_ms': 39077},,,चिड़िया,1
473741,1750638878,ai.elimu.filamu,,,,चिड़िया,1
473742,1750638902,ai.elimu.filamu,{'video_playback_position_ms': 49126},,,चिड़िया,1
473743,1750639004,ai.elimu.filamu,,,,चिड़िया,1
473744,1750639048,ai.elimu.filamu,{'video_playback_position_ms': 56644},,,चिड़िया,1
473757,1750723150,ai.elimu.filamu,,,,चिड़िया,1
473758,1750723162,ai.elimu.filamu,{'video_playback_position_ms': 38934},,,चिड़िया,1
473759,1750723207,ai.elimu.filamu,,,,चिड़िया,1
473760,1750723266,ai.elimu.filamu,{'video_playback_position_ms': 16742},,,चिड़िया,1
473761,1750723353,ai.elimu.filamu,,,,चिड़िया,1
473762,1750723375,ai.elimu.filamu,{'video_playback_position_ms': 33255},,,चिड़िया,1
473763,1750723444,ai.elimu.filamu,,,,चिड़िया,1
473764,1750723493,ai.elimu.filamu,{'video_playback_position_ms': 8450},,,चिड़िया,1
473765,1750723600,ai.elimu.filamu,,,,चिड़िया,1
473766,1750723622,ai.elimu.filamu,{'video_playback_position_ms': 18081},,,चिड़िया,1
473767,1750723722,ai.elimu.filamu,,,,चिड़िया,1
473768,1750723750,ai.elimu.filamu,{'video_playback_position_ms': 4125},,,चिड़िया,1
473769,1750723867,ai.elimu.filamu,,,,चिड़िया,1
473770,1750723905,ai.elimu.filamu,{'video_playback_position_ms': 39764},,,चिड़िया,1
473771,1750723980,ai.elimu.filamu,,,,चिड़िया,1
473772,1750724038,ai.elimu.filamu,{'video_playback_position_ms': 46123},,,चिड़िया,1
473773,1750724111,ai.elimu.filamu,,,,चिड़िया,1
473774,1750724141,ai.elimu.filamu,{'video_playback_position_ms': 2284},,,चिड़िया,1
473775,1750724204,ai.elimu.filamu,,,,चिड़िया,1
473776,1750724208,ai.elimu.filamu,{'video_playback_position_ms': 24416},,,चिड़िया,1
473777,1750724291,ai.elimu.filamu,,,,चिड़िया,1
473778,1750724299,ai.elimu.filamu,{'video_playback_position_ms': 58336},,,चिड़िया,1
473825,1750811540,ai.elimu.filamu,,,,चिड़िया,1
473826,1750811570,ai.elimu.filamu,{'video_playback_position_ms': 8162},,,चिड़िया,1
473827,1750811646,ai.elimu.filamu,,,,चिड़िया,1
473828,1750811676,ai.elimu.filamu,{'video_playback_position_ms': 46263},,,चिड़िया,1
473829,1750811738,ai.elimu.filamu,,,,चिड़िया,1
473830,1750811749,ai.elimu.filamu,{'video_playback_position_ms': 45457},,,चिड़िया,1
473831,1750811795,ai.elimu.filamu,,,,चिड़िया,1
473832,1750811799,ai.elimu.filamu,{'video_playback_position_ms': 29580},,,चिड़िया,1
473869,1750896408,ai.elimu.filamu,,,,चिड़िया,1
473870,1750896432,ai.elimu.filamu,{'video_playback_position_ms': 10664},,,चिड़िया,1
473871,1750896467,ai.elimu.filamu,,,,चिड़िया,1
473872,1750896479,ai.elimu.filamu,{'video_playback_position_ms': 25185},,,चिड़िया,1
473873,1750896581,ai.elimu.filamu,,,,चिड़िया,1
473874,1750896634,ai.elimu.filamu,{'video_playback_position_ms': 46411},,,चिड़िया,1
473875,1750896742,ai.elimu.filamu,,,,चिड़िया,1
473876,1750896757,ai.elimu.filamu,{'video_playback_position_ms': 27896},,,चिड़िया,1
473877,1750896874,ai.elimu.filamu,,,,चिड़िया,1
473878,1750896895,ai.elimu.filamu,{'video_playback_position_ms': 2074},,,चिड़िया,1
473879,1750896912,ai.elimu.filamu,,,,चिड़िया,1
473880,1750896930,ai.elimu.filamu,{'video_playback_position_ms': 16609},,,चिड़िया,1
473881,1750897036,ai.elimu.filamu,,,,चिड़िया,1
473882,1750897057,ai.elimu.filamu,{'video_playback_position_ms': 47826},,,चिड़िया,1
473883,1750897124,ai.elimu.filamu,,,,चिड़िया,1
473884,1750897182,ai.elimu.filamu,{'video_playback_position_ms': 40396},,,चिड़िया,1
473885,1750897212,ai.elimu.filamu,,,,चिड़िया,1
473886,1750897253,ai.elimu.filamu,{'video_playback_position_ms': 48654},,,चिड़िया,1
473887,1750897354,ai.elimu.filamu,,,,चिड़िया,1
473888,1750897414,ai.elimu.filamu,{'video_playback_position_ms': 17222},,,चिड़िया,1
473889,1750897465,ai.elimu.filamu,,,,चिड़िया,1
473890,1750897503,ai.elimu.filamu,{'video_playback_position_ms': 25440},,,चिड़िया,1
473891,1750897619,ai.elimu.filamu,,,,चिड़िया,1
473892,1750897623,ai.elimu.filamu,{'video_playback_position_ms': 48257},,,चिड़िया,1
473893,1750897737,ai.elimu.filamu,,,,चिड़िया,1
473894,1750897764,ai.elimu.filamu,{'video_playback_position_ms': 13061},,,चिड़िया,1
473895,1750897796,ai.elimu.filamu,,,,चिड़िया,1
473896,1750897840,ai.elimu.filamu,{'video_playback_position_ms': 28650},,,चिड़िया,1
473897,1750897867,ai.elimu.filamu,,,,चिड़िया,1
473898,1750897878,ai.elimu.filamu,{'video_playback_position_ms': 42200},,,चिड़िया,1
473925,1751070253,ai.elimu.filamu,,,,चिड़िया,1
473926,1751070283,ai.elimu.filamu,{'video_playback_position_ms': 45738},,,चिड़िया,1
473927,1751070377,ai.elimu.filamu,,,,चिड़िया,1
473928,1751070383,ai.elimu.filamu,{'video_playback_position_ms': 10241},,,चिड़िया,1
473929,1751070433,ai.elimu.filamu,,,,चिड़िया,1
473930,1751070455,ai.elimu.filamu,{'video_playback_position_ms': 3618},,,चिड़िया,1
473963,1751158707,ai.elimu.filamu,,,,चिड़िया,1
473964,1751158756,ai.elimu.filamu,{'video_playback_position_ms': 38174},,,चिड़िया,1
473965,1751158821,ai.elimu.filamu,,,,चिड़िया,1
473966,1751158824,ai.elimu.filamu,{'video_playback_position_ms': 12661},,,चिड़िया,1
473967,1751158899,ai.elimu.filamu,,,,चिड़िया,1
473968,1751158948,ai.elimu.filamu,{'video_playback_position_ms': 43894},,,चिड़िया,1
473969,1751159048,ai.elimu.filamu,,,,चिड़िया,1
473970,1751159101,ai.elimu.filamu,{'video_playback_position_ms': 47570},,,चिड़िया,1
473971,1751159124,ai.elimu.filamu,,,,चिड़िया,1
473972,1751159162,ai.elimu.filamu,{'video_playback_position_ms': 19640},,,चिड़िया,1
473973,1751159259,ai.elimu.filamu,,,,चिड़िया,1
473974,1751159265,ai.elimu.filamu,{'video_playback_position_ms': 37975},,,चिड़िया,1
473975,1751159310,ai.elimu.filamu,,,,चिड़िया,1
473976,1751159320,ai.elimu.filamu,{'video_playback_position_ms': 21649},,,चिड़िया,1
473977,1751159361,ai.elimu.filamu,,,,चिड़िया,1
473978,1751159395,ai.elimu.filamu,{'video_playback_position_ms': 6137},,,चिड़िया,1
473979,1751159511,ai.elimu.filamu,,,,चिड़िया,1
473980,1751159540,ai.elimu.filamu,{'video_playback_position_ms': 19230},,,चिड़िया,1
473981,1751159635,ai.elimu.filamu,,,,चिड़िया,1
473982,1751159642,ai.elimu.filamu,{'video_playback_position_ms': 32495},,,चिड़िया,1
473983,1751159705,ai.elimu.filamu,,,,चिड़िया,1
473984,1751159738,ai.elimu.filamu,{'video_playback_position_ms': 22677},,,चिड़िया,1
473985,1751159795,ai.elimu.filamu,,,,चिड़िया,1
473986,1751159808,ai.elimu.filamu,{'video_playback_position_ms': 47442},,,चिड़िया,1
473987,1751159915,ai.elimu.filamu,,,,चिड़िया,1
473988,1751159975,ai.elimu.filamu,{'video_playback_position_ms': 8040},,,चिड़िया,1
473989,1751160073,ai.elimu.filamu,,,,चिड़िया,1
473990,1751160086,ai.elimu.filamu,{'video_playback_position_ms': 40289},,,चिड़िया,1
473991,1751160182,ai.elimu.filamu,,,,चिड़िया,1
473992,1751160186,ai.elimu.filamu,{'video_playback_position_ms': 20494},,,चिड़िया,1
474019,1751327078,ai.elimu.filamu,,,,चिड़िया,1
474020,1751327132,ai.elimu.filamu,{'video_playback_position_ms': 29632},,,चिड़िया,1
474021,1751327172,ai.elimu.filamu,,,,चिड़िया,1
474022,1751327197,ai.elimu.filamu,{'video_playback_position_ms': 33872},,,चिड़िया,1
474023,1751327283,ai.elimu.filamu,,,,चिड़िया,1
474024,1751327310,ai.elimu.filamu,{'video_playback_position_ms': 36992},,,चिड़िया,1
474025,1751327339,ai.elimu.filamu,,,,चिड़िया,1
474026,1751327367,ai.elimu.filamu,{'video_playback_position_ms': 37726},,,चिड़िया,1
474027,1751327388,ai.elimu.filamu,,,,चिड़िया,1
474028,1751327424,ai.elimu.filamu,{'video_playback_position_ms': 56191},,,चिड़िया,1
474029,1751327476,ai.elimu.filamu,,,,चिड़िया,1
474030,1751327531,ai.elimu.filamu,{'video_playback_position_ms': 48267},,,चिड़िया,1
474031,1751327632,ai.elimu.filamu,,,,चिड़िया,1
474032,1751327660,ai.elimu.filamu,{'video_playback_position_ms': 5585},,,चिड़िया,1
474033,1751327687,ai.elimu.filamu,,,,चिड़िया,1
474034,1751327708,ai.elimu.filamu,{'video_playback_position_ms': 56779},,,चिड़िया,1
474051,1751415260,ai.elimu.filamu,,,,चिड़िया,1
474052,1751415263,ai.elimu.filamu,{'video_playback_position_ms': 32245},,,चिड़िया,1
474053,1751415359,ai.elimu.filamu,,,,चिड़िया,1
474054,1751415365,ai.elimu.filamu,{'video_playback_position_ms': 36024},,,चिड़िया,1
474055,1751415418,ai.elimu.filamu,,,,चिड़िया,1
474056,1751415444,ai.elimu.filamu,{'video_playback_position_ms': 4022},,,चिड़िया,1
474057,1751415498,ai.elimu.filamu,,,,चिड़िया,1
474058,1751415500,ai.elimu.filamu,{'video_playback_position_ms': 50075},,,चिड़िया,1
474059,1751415600,ai.elimu.filamu,,,,चिड़िया,1
474060,1751415608,ai.elimu.filamu,{'video_playback_position_ms': 31589},,,चिड़िया,1
474061,1751415623,ai.elimu.filamu,,,,चिड़िया,1
474062,1751415673,ai.elimu.filamu,{'video_playback_position_ms': 57081},,,चिड़िया,1
474063,1751415742,ai.elimu.filamu,,,,चिड़िया,1
474064,1751415754,ai.elimu.filamu,{'video_playback_position_ms': 30993},,,चिड़िया,1
474065,1751415841,ai.elimu.filamu,,,,चिड़िया,1
474066,1751415846,ai.elimu.filamu,{'video_playback_position_ms': 21759},,,चिड़िया,1
474109,1751503024,ai.elimu.filamu,,,,चिड़िया,1
474110,1751503038,ai.elimu.filamu,{'video_playback_position_ms': 37770},,,चिड़िया,1
474111,1751503092,ai.elimu.filamu,,,,चिड़िया,1
474112,1751503117,ai.elimu.filamu,{'video_playback_position_ms': 40628},,,चिड़िया,1
474113,1751503223,ai.elimu.filamu,,,,चिड़िया,1
474114,1751503271,ai.elimu.filamu,{'video_playback_position_ms': 2749},,,चिड़िया,1
474115,1751503346,ai.elimu.filamu,,,,चिड़िया,1
